,WeekAct:2015-07-05,WeekAct:2015-07-12,WeekAct:2015-07-19,WeekAct:2015-07-26,WeekPred:2015-07-05,WeekPred:2015-07-12,WeekPred:2015-07-19,WeekPred:2015-07-26,Stores,Type,W-131,W-132,W-133,W-134,sMAPE
X1020,46340,57415,46783,46873,42072.35906,52308.75656,39591.90335,55559.13878,1020,SVD:AutoArima,0.096539465,0.093074528,0.166508937,0.169597919,13.14302123
X1021,54470,63372,52671,49109,47959.17245,58293.50394,45135.43819,63345.48105,1021,SVD:AutoArima,0.127128383,0.083482925,0.154091325,0.253195443,15.44745189
X1022,36099,48743,32334,42120,37117.94355,48837.3228,35464.4375,50398.74082,1022,SVD:AutoArima,0.027833545,0.001933234,0.092345417,0.178963543,7.526893481
X1023,30264,40091,28375,34240,27340.29738,36249.4086,26234.16969,35813.88875,1023,SVD:AutoArima,0.101509879,0.100643721,0.078405525,0.044933658,8.137319581
X1024,32258,39770,30239,37435,28925.86043,36271.15516,26901.69476,40937.15737,1024,SVD:AutoArima,0.108922175,0.092025031,0.116810104,0.089372489,10.17824496
X1025,41265,49914,42178,41756,38212.83321,47697.97686,33809.60773,49901.81987,1025,SVD:AutoArima,0.076805486,0.045404738,0.220256763,0.177744133,13.00527802
X1026,45217,63015,41860,55774,46234.15973,64380.51995,47521.03993,63987.59582,1026,SVD:AutoArima,0.022244873,0.021437488,0.126672053,0.137165771,7.688004638
X1028,23486,34901,22454,33218,23977.70538,35188.16384,24303.28031,34823.99053,1028,SVD:AutoArima,0.020719216,0.008194244,0.079101278,0.047205866,3.880515073
X1029,30052,33094,27247,29611,30103.0325,32986.90884,25374.84058,37365.28242,1029,SVD:AutoArima,0.001696699,0.003241213,0.071155224,0.231553085,7.691155541
X1030,18843,24231,17049,24320,17335.16169,21789.63288,16427.53197,25532.36791,1030,SVD:AutoArima,0.08335627,0.106098807,0.037128579,0.048638328,6.880549599
X1031,23536,32947,23442,30350,24142.81101,34746.8227,22702.52338,32278.8953,1031,SVD:AutoArima,0.025454117,0.05317539,0.032050461,0.061597615,4.306939563
X1032,48217,58681,45536,58042,43311.66706,57222.11304,41024.46254,62849.13132,1032,SVD:AutoArima,0.10718681,0.02517425,0.104240142,0.079528271,7.90323683
X1033,75945,97199,68125,82599,70592.55926,90756.23851,64225.93891,96615.46264,1033,SVD:AutoArima,0.073052134,0.068556339,0.058920037,0.156421111,8.92374051
X1034,34497,42132,28617,40883,30247.21276,39388.19067,29863.4502,42333.53122,1034,SVD:AutoArima,0.131279293,0.067316068,0.042627928,0.034861612,6.902122511
X1035,25160,32771,21604,31643,22963.98942,29655.03342,22493.90486,32499.81792,1035,SVD:AutoArima,0.091264694,0.099829075,0.040360415,0.026715943,6.454253143
X1036,28297,33495,24270,28654,27767.68096,32297.0611,24388.24899,34814.7846,1036,SVD:AutoArima,0.018882442,0.03641591,0.004860388,0.194135893,6.357365846
X1037,33049,40803,31735,37919,31177.01068,41763.73703,30190.72633,40115.02499,1037,SVD:AutoArima,0.058293807,0.023271769,0.049875028,0.056283781,4.693109626
X1039,44470,52628,38915,45921,41935.3081,54042.86791,40544.23182,52596.88454,1039,SVD:AutoArima,0.058669819,0.026527728,0.041007993,0.135526348,6.543297215
X1040,43430,57606,39153,50774,42808.87324,57523.72525,43102.20081,60862.76484,1040,SVD:AutoArima,0.014404798,0.001429253,0.096023127,0.180742694,7.31499681
X1042,22180,23899,18752,25292,21016.05215,25286.59345,18476.89495,29269.17004,1042,SVD:AutoArima,0.053891399,0.056422759,0.014779114,0.145787564,6.772020935
X1043,47163,52948,38887,49395,38351.19655,49180.89755,37205.64301,51332.20158,1043,SVD:AutoArima,0.206089838,0.073771529,0.044192367,0.038464318,9.062951293
X1044,29049,36819,29330,39407,28953.09882,41439.41341,27741.80891,40755.61796,1044,SVD:AutoArima,0.003306818,0.118080937,0.055655888,0.033647054,5.267267411
X1045,58476,68617,63558,67231,44977.66143,55246.45365,39658.18567,64998.13422,1045,SVD:AutoArima,0.260954294,0.215891709,0.463102064,0.033772675,24.34301855
X1046,47480,64125,44022,57921,45454.87209,57054.28402,41482.89092,60600.67382,1046,SVD:AutoArima,0.043581658,0.116698428,0.059390967,0.045218292,6.622233627
X1047,23928,32743,22559,31299,24816.59541,32394.07278,23245.1941,35880.29903,1047,SVD:AutoArima,0.036459238,0.010713629,0.029962064,0.1363902,5.338128299
X1048,36683,50640,36901,48804,36467.08357,47538.75616,35502.57381,52623.36884,1048,SVD:AutoArima,0.005903382,0.063175456,0.038628651,0.075312391,4.575496992
X1050,38364,46108,37196,44691,35323.73474,41395.51303,32773.38241,45142.08108,1050,SVD:AutoArima,0.082517539,0.107709663,0.126415796,0.01004265,8.167141203
X1051,39119,52548,42278,53476,40709.63241,50359.14428,37066.55294,56601.01608,1051,SVD:AutoArima,0.039851175,0.042540403,0.131362441,0.056778721,6.763318502
X1052,35811,45944,34269,44948,36379.34414,45893.79109,36032.68286,45184.12397,1052,SVD:AutoArima,0.015745711,0.001093426,0.050174698,0.005239508,1.80633356
X1053,42226,53409,39584,51238,43302.63726,54250.80085,40762.74406,64188.49412,1053,SVD:AutoArima,0.025176065,0.015638165,0.029341427,0.224393788,7.363736111
X1054,32336,44813,30906,39001,29602.79857,39609.57721,27751.88476,44802.00778,1054,SVD:AutoArima,0.088254906,0.123270882,0.107542754,0.138443904,11.43781117
X1055,39272,52766,35326,45112,35838.87504,46592.38377,35054.6187,53465.52409,1055,SVD:AutoArima,0.091414857,0.124269659,0.007711819,0.169481313,9.821941198
X1057,35935,41108,28798,34213,30451.17326,40170.43439,28568.94482,42299.68521,1057,SVD:AutoArima,0.165209907,0.023070464,0.007985615,0.211381556,10.19118855
X1058,36760,45476,33613,43552,37328.12605,47973.645,36142.62792,47770.3261,1058,SVD:AutoArima,0.015336494,0.05345435,0.072528282,0.092383238,5.84255909
X1059,47346,60200,42580,52880,41631.80368,53802.54265,40579.71043,59183.65536,1059,SVD:AutoArima,0.128440939,0.112233591,0.04810718,0.112501334,10.03207608
X1060,38377,47102,33974,45196,35500.6584,45892.31588,36086.93402,50374.72672,1060,SVD:AutoArima,0.077867698,0.026016302,0.060317038,0.108374748,6.814394673
X1061,43904,56839,44260,50432,43913.41231,55380.87814,39826.17105,54866.14661,1061,SVD:AutoArima,0.000214361,0.025986873,0.105459171,0.084220791,5.397029905
X1062,31140,43557,30773,40611,29859.55388,39864.8253,26589.14119,42097.75508,1062,SVD:AutoArima,0.041982147,0.088518195,0.145875266,0.035951577,7.808179628
X1063,22949,31504,20922,25893,22459.74454,29184.92083,19952.5209,30877.10083,1063,SVD:AutoArima,0.021548953,0.076425125,0.047436842,0.175588937,8.024996434
X1064,52831,62584,47884,55227,50489.57679,61132.65371,48400.13885,64524.2039,1064,SVD:AutoArima,0.045323464,0.023462424,0.01072116,0.155275331,5.869559475
X1066,51544,58021,47280,50915,58200.32226,70185.11029,55817.88194,59043.08754,1066,SVD:AutoArima,0.121305998,0.189758667,0.165626719,0.14783974,15.61327809
X1068,23875,30476,23269,29602,22502.71024,28939.32422,23626.92464,29937.57154,1068,SVD:AutoArima,0.059178849,0.051726581,0.015264637,0.011272219,3.436057149
X1069,33213,42082,29783,41784,30452.70536,40887.04754,31072.89796,40913.23517,1069,SVD:AutoArima,0.086712136,0.028804777,0.04239188,0.021059104,4.474197412
X1070,37871,47930,36977,47679,32758.10602,43740.82701,31446.72099,46571.21782,1070,SVD:AutoArima,0.144781501,0.09139599,0.161648005,0.02350726,10.5333189
X1071,33450,42763,30097,33844,30716.79644,37813.78746,29363.65965,39499.33659,1071,SVD:AutoArima,0.085190588,0.122844623,0.024666405,0.154215416,9.672925802
X1072,37022,47430,34978,43505,39399.6462,47538.9552,35032.66112,46253.7298,1072,SVD:AutoArima,0.062224417,0.002294544,0.001561508,0.061247074,3.18318859
X1073,51183,63275,45542,38709,51085.34513,64781.64715,47433.79066,69627.04663,1073,SVD:AutoArima,0.001909777,0.023530948,0.040694263,0.570780411,15.922885
X1074,25146,34225,26154,34220,25134.70103,34903.17354,23439.23692,31543.70923,1074,SVD:AutoArima,0.000449436,0.019620757,0.109481181,0.081391114,5.273562187
X1075,68854,74640,64588,57918,61564.11117,71852.39169,56251.68438,71489.34836,1075,SVD:AutoArima,0.111792584,0.038058063,0.137973145,0.209746178,12.43924923
X1076,21282,24752,19145,20843,20617.82324,25207.11414,20898.83596,29223.07148,1076,SVD:AutoArima,0.031703082,0.018219464,0.087595802,0.334760497,11.80697111
X1077,22295,28906,20747,26968,24289.53317,29839.52894,22717.8539,28398.72847,1077,SVD:AutoArima,0.085630703,0.031782127,0.090687244,0.051681886,6.494549006
X1078,36617,54727,36052,53168,36180.61139,49086.20522,31560.78312,52616.10055,1078,SVD:AutoArima,0.011989091,0.108672009,0.132851117,0.01043445,6.598666681
X1079,41572,61303,43052,52791,41523.42758,51242.47371,37812.74624,56737.7082,1079,SVD:AutoArima,0.001169076,0.178781535,0.129580664,0.0720671,9.539959383
X1081,41669,51524,37493,44549,45159.58049,51439.06141,45432.64261,53640.22775,1081,SVD:AutoArima,0.080401648,0.001649885,0.191488238,0.185177701,11.46793682
X1082,35616,42517,32385,41664,29620.60594,40721.34238,31547.16387,42036.72464,1082,SVD:AutoArima,0.183804598,0.043144963,0.02621016,0.008906127,6.551646213
X1083,31008,38444,31745,33865,29649.80391,36276.85132,27074.86345,37109.38517,1083,SVD:AutoArima,0.044782237,0.058006531,0.158794539,0.091424115,8.825185552
X1084,33252,40751,33694,37091,32643.79605,37666.22131,29210.68329,39987.2687,1084,SVD:AutoArima,0.018459568,0.078676052,0.142543177,0.075151369,7.870754141
X1085,37313,49209,35676,42527,32615.11761,45269.82419,32563.12618,46556.69263,1085,SVD:AutoArima,0.134363188,0.083387486,0.091234281,0.090469816,9.986369265
X1086,27244,42076,27460,42102,22752.9637,36065.27169,20672.35747,38692.80402,1086,SVD:AutoArima,0.179652362,0.153842603,0.282040726,0.084391466,17.49817892
X1087,34518,44278,34659,39232,33404.53608,40600.98824,31058.95435,44894.30261,1087,SVD:AutoArima,0.032786288,0.086641272,0.10956049,0.134614322,9.090059325
X1088,23500,30613,23163,30615,27301.7195,35082.63427,28337.53539,34785.25393,1088,SVD:AutoArima,0.14966893,0.136070968,0.200950742,0.127530206,15.35552114
X1089,55921,67785,50349,59089,55321.08299,68032.29801,50938.85687,72333.23054,1089,SVD:AutoArima,0.010785792,0.003641628,0.011647139,0.201552363,5.690673042
X1090,34305,43398,32329,40950,31402.23027,41301.45009,31781.56039,45448.16614,1090,SVD:AutoArima,0.088354652,0.049505632,0.017077985,0.104126426,6.476617397
X1091,46858,63582,42925,51173,39429.47068,53212.1668,38834.82551,61608.72777,1091,SVD:AutoArima,0.17218095,0.177574505,0.100053406,0.185060612,15.87173681
X1093,49783,55286,42028,51199,42626.5657,53725.53022,39985.90388,54151.75981,1093,SVD:AutoArima,0.154885141,0.028629445,0.049798779,0.056055786,7.234228743
X1095,25803,29725,23357,26786,24126.0576,30043.37192,23228.4936,31247.50134,1095,SVD:AutoArima,0.067173004,0.010653525,0.005517014,0.153756063,5.927490141
X1096,30555,36657,28552,36025,30713.97717,39232.26773,29553.2901,43089.70559,1096,SVD:AutoArima,0.005189483,0.067869089,0.034464679,0.178593993,7.152931122
X1097,72908,77682,71420,66226,66654.72704,78107.50541,62034.13615,82321.19893,1097,SVD:AutoArima,0.089612364,0.005462568,0.140660516,0.21670148,11.31092322
X1098,28696,33114,25542,30557,26986.73117,34448.09458,24537.71467,34382.44772,1098,SVD:AutoArima,0.061393139,0.039492398,0.04010747,0.117815838,6.470221137
X1099,54333,60476,59643,59130,42081.13148,54646.25292,39174.96442,61079.09741,1099,SVD:AutoArima,0.254150887,0.101279239,0.414257381,0.032428451,20.05289895
X1100,24462,34983,21630,32264,22957.03329,33045.62091,23901.67911,35444.34102,1100,SVD:AutoArima,0.063475217,0.056957765,0.099784552,0.09394237,7.853997603
X1101,53599,73064,48922,62404,49335.48571,65488.18801,47402.96797,68981.58074,1101,SVD:AutoArima,0.082839376,0.1093568,0.031539736,0.100126372,8.096557106
X1103,29001,39430,29545,39534,29886.9725,35666.79709,28605.49545,39440.33825,1103,SVD:AutoArima,0.0300901,0.100222727,0.032312865,0.002371954,4.124941164
X1105,25663,33875,24139,32970,26317.16267,35138.27149,26640.50767,35252.65119,1105,SVD:AutoArima,0.025169705,0.036609523,0.098524298,0.066917692,5.680530456
X1106,26661,35358,26137,30076,23758.94817,31256.20113,23443.08043,34239.97956,1106,SVD:AutoArima,0.115115225,0.123150884,0.108669431,0.12948507,11.91051524
X1108,30886,40719,25466,39019,27440.76249,38946.97392,29152.51593,41429.43365,1108,SVD:AutoArima,0.118135736,0.044486397,0.134991435,0.059924937,8.938462634
X1110,21612,30371,21359,27300,22790.75228,32416.77815,21953.29853,32514.4227,1110,SVD:AutoArima,0.053093658,0.065164852,0.027442484,0.174353357,8.001358798
X1111,21661,32356,22481,30428,21808.17772,31949.10981,23770.30371,31536.01931,1111,SVD:AutoArima,0.00677159,0.012654988,0.055752102,0.035763313,2.773549825
X1112,41215,60310,39535,52423,43626.5593,62975.90204,44032.17754,53294.47023,1112,SVD:AutoArima,0.056848538,0.043247476,0.107630236,0.016486778,5.605325707
X1113,37344,46531,33330,35470,31087.3788,40019.74919,31833.72601,42464.63962,1113,SVD:AutoArima,0.182858253,0.150460877,0.045923525,0.179500147,13.96857004
X1114,126283,149149,126927,129981,109206.8659,132682.4368,104717.731,146471.9913,1114,SVD:AutoArima,0.145026488,0.116853985,0.191752853,0.119304126,14.32343629
X1115,36233,45927,35362,43551,34387.88468,48345.52581,33931.90699,46453.99137,1115,SVD:AutoArima,0.052254098,0.05130924,0.041276155,0.064507342,5.233670856
